cust_id,no_transactions,avg_sales
ba199b27-4619-4f0c-a7da-5128a4f6fcb2,1,22.98
01e24e30-8768-40ce-904a-f4e5a4543eaa,1,22.98
e1fef1bc-3858-4cc5-a04e-37a3a98d921b,1,22.98
6152afd9-0d23-40f7-bf60-55fd2aac0d5d,1,22.98
f4bf0dc4-a6d5-4d6d-a633-eb38b4b7fb88,1,22.98
6352f0ac-42d6-4a75-9d0e-53dd5356e1a2,1,22.98
278cff01-27a8-44f0-92d3-f665e88bbda0,1,22.98
b753106a-71fe-44ac-9cdc-c68ff85b5faf,1,22.98
f1382317-8701-4113-b801-37f23eed943d,1,22.98
b3864a2f-891e-45a9-b2ec-15829b6aa319,1,22.98
08e35f70-0e80-45c8-a460-838d4a93922c,1,22.98
d6adb70a-da7b-44e1-b94b-b42c9b0c0305,1,22.98
9340f899-0d57-4710-a947-3d7b5657e816,1,22.98
7041f442-4879-40fa-bba8-dce907b93a48,1,22.98
e317d3f2-9e91-44be-b02c-44a4cf0a2a2c,1,22.98
bc6d4979-290b-40f6-b9de-813da35a6fbd,1,22.98
b462998d-c03a-4471-8b0d-d51b4abaf34e,1,22.98
6654c037-ea10-4441-852d-9ca7618884de,1,22.98
ee9404c4-294c-48f9-af76-7cf3f44046ba,1,22.98
8f92fd03-0ab8-43d1-a800-5d85997493f7,1,22.98
34aab6b3-9a2a-4d6f-abe7-75155fb7d91c,1,22.98
85c402fb-a1f2-4d1c-8fef-9c475c071afb,1,22.98
675819ee-4946-4574-8279-fe568a1fe5b8,1,22.98
45c3a632-3b93-4981-889a-c96e80d202bc,1,22.98
5d12d188-4d6b-4b4c-8e20-9613a54e8594,1,22.98
5e37ab68-b7c2-46a9-85c8-09b44a5c5b0a,1,22.98
da65228d-3256-42c4-be54-b2d4c6a57e91,1,22.98
f3c65872-a842-4d82-8f3c-95fc2d2227c1,1,22.98
dde1b44f-5ae4-4430-80d1-a9efa1201c95,1,22.98
9513fcf6-d64b-4e37-b611-c1214c3ef246,1,22.98
200da2f8-14f4-4529-abca-785bf43b4b7c,1,22.98
7b249982-5fb3-4c7f-811b-8a587fb39ac1,1,22.98
8d574943-c2c9-4dde-bb9d-d5641df48f4b,1,22.98
3be6bdef-57e0-4958-855b-f68ece7e0573,1,22.98
9f3063b8-8e5c-4a43-bb93-e0cbbeb2af2f,1,22.98
d6981f14-fe47-412a-8094-70c51b00d781,1,22.98
297b7cc9-2cc7-4831-84a0-64292a23f327,1,22.98
1ad9de9b-5421-4738-8487-536b1bd7afca,1,22.98
40aa2271-ea6f-41de-b8e0-c34c9b587d43,1,22.98
098e0ccd-a6c3-4723-871d-2c427574e721,1,22.98
94e0d540-bdbd-403b-8576-299212090816,1,22.98
7b38c8e4-8570-4d06-90bb-66eb4abae906,1,22.98
e65426ba-9f2f-45e9-9118-7994a8c6c466,1,22.98
db79266e-b9b7-4d0b-a149-000fbb6b1e5a,1,22.98
9a5f0652-b468-4fb6-b7ed-d9a9cc66b3e0,1,22.98
b603fdd3-60ea-4ddc-8e0a-e5e3511b544a,1,22.98
c5e73fb9-89b8-4609-9f3c-7c9141bdfaa0,1,22.98
f9bb059c-a6a7-443f-a0a9-53a527db3224,1,22.98
59ea66aa-2806-4885-b25e-0ff015331425,1,22.98
3fb32f05-0845-4c22-a07b-5851ebc04564,1,22.98
3ef31ea1-f94c-41a6-9343-37fbe2dbbd79,1,22.98
650c4ea8-71ef-4329-a407-7ab518d2672f,1,22.98
2e4ee578-acf5-4147-9536-eee2a11901fb,1,22.98
5357a906-0029-4b21-9ea6-61eabd16bd62,1,22.98
925e70f9-0e97-47ec-a5f5-7c9c42c0809e,1,22.98
36ede0b4-f23d-4812-b7d9-1b4046423d45,1,22.98
1e484dc8-ebdd-4c46-a76c-49841b2880ac,1,22.98
7d202f55-e126-4cca-aabe-4886313449c7,1,22.98
f2b30df0-2281-4a9d-8398-34c0dd2eeb87,1,22.98
fef6dc1e-fe00-4412-baf1-7629bc2fddfc,1,22.98
144dd8ed-0e77-47b8-8fa0-52552afda53a,1,22.98
3c624641-994a-4458-adac-756a10124fcc,1,22.98
84ad9fbd-c06f-4ad8-a5ee-5b66881cf52d,1,22.98
d66680cb-40f0-41a5-af4c-df2e186c8a48,1,22.98
cbfd2666-4e8c-49a7-81b4-a75928602ec2,1,22.98
317c0bb9-0dca-4abc-8465-cae1b14cf65e,1,22.98
f5ba8db4-08c1-43b6-abdf-5de832c648de,1,22.98
c79c185d-bffd-42bd-866c-953419efba9a,1,22.98
cf8f1b71-8725-402f-866f-86eb95b52fa5,1,22.98
4f706b7d-87bb-4201-8adb-dbb65221517b,1,22.98
d0ca1131-25dc-4c68-88ac-4486e47c6333,1,22.98
234db0dd-7001-47ab-9389-f3415a8c1790,1,22.98
d625dc8d-fdcd-4352-9519-2ad44e1a2f91,1,22.98
73233a52-757b-4b2b-9780-646238c49254,1,22.98
016331a9-e069-43fc-8773-5e1d408b6257,1,22.98
f1e883e3-45ea-4980-a0f5-1557dedd8c9f,1,22.98
92526075-4394-4950-891b-23791f6d2b64,1,22.98
d71f35a7-192c-42b3-a895-8cedc1f94e45,1,22.98
d6aa22d3-3b7f-4fad-abce-cf08866d8d90,1,22.98
6f3dc102-0921-43de-833e-5a57ad9848b8,1,22.98
41644bc4-9bf9-4651-8314-a5c4f9c0cf56,1,22.98
77ef6076-d855-43b8-9f4c-3e9d708865c1,1,22.98
b7003fc3-ce76-4c8d-9939-9c34ccea345c,1,22.98
63febd68-0cc0-4617-9725-9724cd2ed592,1,22.98
e3d1dd80-db01-412d-8d99-752d9a426b1d,1,22.98
f9a06cfe-90b5-488e-90cc-079a6324a9c6,1,22.98
41c8cbe5-afc8-4365-a52b-30a9c59e53a4,1,22.98
1307d441-f94a-4bfa-b618-2914377a7439,1,22.98
7838d0a0-6f03-47a0-bcd7-9d04181c557d,1,22.98
64488542-e184-49ce-be7e-a482672278df,1,22.98
ec264d55-11b4-4781-a1ab-563c66b309ac,1,22.98
fddc77d5-dc84-43cf-b038-cc3744791e5a,1,22.98
a637498a-49c3-44b7-8e34-97ddc1cbfa19,1,22.98
b3436959-ff29-4a9f-b25e-28722e01309a,1,22.98
35645ad1-7101-4f0f-a213-dec3026cc839,1,22.98
c204f668-3349-4815-aa8a-c395605ef3c9,1,22.98
d54e2090-81a9-4c16-9e33-37bf097cd72e,1,22.98
9eaf709a-8daa-40b9-b8e1-9ffe8e11bc4f,1,22.98
d9626618-d08d-494e-93fb-fe0cc04e24f1,1,22.98
b232e5e6-b75c-454f-90cb-0027909d4490,1,22.98
e756cf34-0603-43e2-bcb6-b14415df94da,1,22.98
d4fe3185-32a1-4fed-97a4-36d1e41f0a4b,1,22.98
7fe7c93d-5a24-47df-b465-f6efb3365001,1,22.98
130e5abb-6163-44fe-a8a4-16bb08fb844d,1,22.98
d3cb6337-7652-4144-8301-b5cc64065d1a,1,22.98
1b21d60d-d4b6-413e-a4d0-70f2f3b63bef,1,22.98
366635c2-c771-4b12-9c81-81eaf8240d92,1,22.98
82ce911c-c95b-4ac6-9898-6af716dedd90,1,22.98
a985cdd6-e550-4e49-be87-c3a179357aba,1,22.98
457d0ced-2665-41c4-97cd-a0621c384645,1,22.98
a3c1a556-ace6-4e13-914f-1c8ce4fdf13e,1,22.98
0b8da4cc-066c-49f0-9327-edffdbaabbb6,1,22.98
f422b6fc-f476-49e0-8f8b-7a1f460cfff1,1,22.98
2f972686-9d29-4a7e-8de7-543fd2448ed8,1,22.98
22f004b7-1f75-4103-a12e-88ed7d3da5de,1,22.98
83ee4b3a-daca-4e14-8d17-3ce8662921a6,1,22.98
f080d927-08cf-4e13-85db-eb6f44915d9f,1,22.98
e4efc3ac-6024-470c-a2a1-f1c6311935da,1,22.98
e66829c3-adaa-4704-8a24-044152e4439f,1,22.98
587c16f6-dce4-4a8a-bad2-62569327e79b,1,22.98
a9b05074-f2ec-4f09-b4c8-61a2a2e61268,1,22.98
6611a023-c2c3-42ae-bfa5-f5b86613069e,1,22.98
8d2f2f8d-2e72-45f6-bdea-4e1c01f29f54,1,22.98
375db9db-4ee5-415c-b7c4-ab3ddedcda04,1,22.98
59fa80f2-4a16-45fa-8411-cf7e2a955335,1,22.98
15b7fce0-a769-4da6-96ce-1f787b2e3f95,1,22.98
349e52e7-596b-4b25-b20a-9812563bc3c6,1,22.98
d2ba4030-33bf-453f-a711-d88506750017,1,22.98
76805385-717b-40d8-a535-18070c3ac65c,1,22.98
44f5f939-5bec-49a2-8457-c4122464a7d8,1,22.98
06c61138-60b3-4443-a1f6-67f4133dc12d,1,22.98
e8964c92-351a-4b38-b14d-1a83f131cc94,1,22.98
0511578a-1e73-4183-ab46-0fa7bfa8ebcb,1,22.98
787d20a3-8b9d-41d3-b122-262410e26ca2,1,22.98
a370d30a-d41c-431c-8417-7dcb55de3990,1,22.98
b3efd868-e415-4d4a-ad3f-12184aeeaaf0,1,22.98
064749ca-7549-4d42-b7d1-d2a7a5e3b6be,1,22.98
827fc96a-0b2d-4cb8-866b-43ae62451bac,1,22.98
859275df-470b-4452-abf8-e78f72d67f3c,1,22.98
a64b93ea-2edb-46e0-a804-26cb6eee5183,1,22.98
b265c6be-9526-4b4a-861f-393b3b6cede0,1,22.98
d91e90e9-5873-462f-a044-d1fca32abee1,1,22.98
ae458c11-8e3c-4819-9a8a-a8dd8658731f,1,22.98
40db6b09-0f6f-4f47-850e-ed3d34bce061,1,22.98
d1647974-71ea-413d-ab22-4813ce712996,1,22.98
7e50e141-b5d6-450c-b327-b460c5ae4382,1,22.98
deea47d7-8929-479b-9afa-aa228518351e,1,22.98
b8cda6ca-aeae-4a91-9561-001ad1697570,1,22.98
09897905-c6e8-4a83-bfc5-ae72b2969304,1,22.98
8f094471-94d6-4cba-b310-37745f110a29,1,22.98
efde9374-60c0-490c-8b15-6353b3956010,1,22.98
50e1d86e-4664-4041-92d8-25239e171f11,1,22.98
ba01bcb6-bafc-44ba-b6a4-ecbcf258a660,1,22.98
5ff7df01-4f0e-417b-ad3b-89dca1351b77,1,22.98
10f0ecf7-be95-4d4c-9f34-e43660d46c9f,1,22.98
d6fa778b-caf7-48c9-bdf6-67d3a5d606a5,1,22.98
e03d34c3-9d39-4efd-9589-9a7f239fa65c,1,22.98
4647cb4b-badf-4491-817c-8fcc972b375b,1,22.98
5c5a1975-3ab5-4244-8d18-00e0451a230e,1,22.98
647175b8-a119-4acf-9462-a3be23b63e3d,1,22.98
3960daa8-6e0b-49db-a872-72983e6b41fa,1,22.98
be28d82d-c189-411e-bed8-17dce407aa02,1,22.98
e109dc70-05f0-47ec-9458-74c2f1a2d41c,1,22.98
6d9cc483-2f8b-4dba-992e-deeb1b7a829e,1,22.98
6a1afb74-6e5e-4574-834f-d39be8c8230f,1,22.98
d12c6b98-cf9f-4b1e-8792-6cf0216de9c2,1,22.98
3d4e0273-65c5-4de6-a839-cd3af1734bcd,1,22.98
8ffac5f4-b797-4605-a13d-18648e6672ca,1,22.98
80ee909f-d928-4594-b13a-10f4f4b6c348,1,22.98
4cecf95d-ff70-46f5-8886-5695fc89f6f1,1,22.98
f1293a34-cad0-4bd0-84a6-70dc89f30caf,1,22.98
17d13f29-2145-40c4-af4a-29f78ae47919,1,22.98
0ef2069b-5a29-4dc7-895c-84f6bd75681b,1,22.98
44b37df6-f6e1-4974-b757-84b14e10462b,1,22.98
a3f790ce-8636-48bb-942e-771ff3604d1d,1,22.98
46f0479a-d16c-4624-a401-3596cbc10504,1,22.98
a810e34e-3f76-49be-b8b6-a11cbaa4f805,1,22.98
f645c9cf-adf9-4b61-82bf-edcac667e7ec,1,22.98
e00c6125-0d43-4fc9-a40f-51e0f72b76f7,1,22.98
eb219068-9605-4272-b2f0-20103e331a02,1,22.98
530d0f5c-9b3a-4f26-8917-9ca98b3dd7da,1,22.98
18892f82-548d-4966-aa77-88adc819188b,1,22.98
657b9134-ec1f-4dcb-976f-403a55cca0a6,1,22.98
c7074f7d-56d9-48f9-b1a3-eb769098e87e,1,22.98
985b53ce-befc-4d0a-b97f-0ff6f04ce697,1,22.98
03b6d38f-eaee-404b-9cd4-e730e64443f6,1,22.98
8c54d130-f1be-42fc-8160-377fae1af14e,1,22.98
77b4af86-ac8e-483f-b399-51f8c7687b4d,1,22.98
eb5b400f-777d-4300-aa75-484a651e57c0,1,22.98
64527054-9165-4492-b1d0-85c9b7e62a26,1,22.98
1d94ce69-351f-4ecb-a186-b1f93780f2db,1,22.98
2e3fec38-0150-4d6e-b5d4-2c0051150611,1,22.98
454061e7-1797-4db6-b168-068bdb8bab7e,1,22.98
229da4a9-6e27-4eb6-9c84-b15badba58d1,1,22.98
6a1801ad-847f-4262-baed-b0b2396f512c,1,22.98
3c62a29b-2698-4df2-a015-b7c6cfb9ad28,1,22.98
77add192-2171-4eb7-a917-36b4df11bb13,1,22.98
868cb6b7-cc2d-432c-91a6-616a63ca22bc,1,22.98
fee5cc07-a13e-4dc0-9d11-e373432d68a5,1,22.98
f372b6b7-fb21-467b-9cec-79c52087e028,1,22.98
f93454ef-0552-499d-babe-2b38e7d22599,1,22.98
f7cea741-0cda-455f-99a9-1c3688e7f027,1,22.98
9d480f56-3e2e-4176-aec9-e773e45137c2,1,22.98
df56a29e-288b-47d8-9d8e-f08ecdfa181e,1,22.98
5bf420d7-befa-4b82-bef7-6e866308621e,1,22.98
79def729-99b5-47e2-add1-e212a22a623a,1,22.98
b238f554-2643-4255-bf0d-a1a01e60db8a,1,22.98
9886f16d-edae-40f6-badb-70f913853e43,1,22.98
ca7dae99-410a-45c5-9e5f-b4693ab868d4,1,22.98
a2934262-92e7-45e8-b142-ab1f7d320d38,1,22.98
09f12283-cacf-4fae-a18a-60ebb7903d8c,1,22.98
32eccb3c-f258-46bf-81ad-660ce3a380c6,1,22.98
6e33761d-e6ab-48bf-9d92-68b4b71ac8d1,1,22.98
744db969-a60b-49b6-bdfd-b155d4b5e8aa,1,22.98
da60ea29-aed7-44e4-8940-3ebb2699e8f6,1,22.98
055d6db2-a57b-4107-96c8-f4b091850bd6,1,22.98
ad81af15-4ac7-4cbf-947a-f6fc436abbb3,1,22.98
38644a8e-d4b0-4a78-8234-4e7af0ba31e0,1,22.98
3873ff30-98b3-45ca-8df5-08edb0e2a612,1,22.98
0d4e9dd7-dac5-4599-aa98-5079663f643c,1,22.98
8ac26018-cd6f-4ac1-a20a-693b091372ae,1,22.98
3fad59af-c3cd-4e49-9a3e-5ac2cc96e933,1,22.98
91ac245f-1d51-437e-ac0f-1296048ae5c8,1,22.98
30f66896-376b-4ab4-9703-208ddb8e7ed1,1,22.98
c8ab34da-249c-4fb2-9f3e-e8f276e17bdf,1,22.98
68d5911d-9ccc-4061-9a38-f8e441679777,1,22.98
18e903f8-8f27-46c5-af1e-f4a838f62ecf,1,22.98
1fc764b1-92fa-45cf-adf2-7680431de805,1,22.98
6bc05255-eda0-4267-ae20-9d5224c391c7,1,22.98
4dfd4320-be3e-429b-89db-f556fd709714,1,22.98
2dc9af18-6ff9-49da-9e2c-d75e7880223f,1,22.98
49fc6836-8627-40e3-a10e-614d477aba0b,1,22.98
527155fc-3199-4903-8d1f-c6150917c69e,1,22.98
df0e61cd-ee6a-4b08-9453-1bbb5eced934,1,22.98
701108c9-b10f-4569-93f6-7c1643f73232,1,22.98
956922bc-bfac-4160-9b09-a1b3237b2928,1,22.98
07247aab-07cc-4f81-acb7-021fd6238cb8,1,22.98
42513c6d-5b2c-4153-8f39-9ec25fc3412a,1,22.98
f8d033fe-b00b-4fda-bf78-43fef95d3b88,1,22.98
3b0a5eb7-c259-4d8d-84ea-089e5d6330b9,1,22.98
4b07891c-913e-4c0d-927f-cfda9292c462,1,22.98
31b3acca-b3ee-4aca-b6f3-14f2953fad2a,1,22.98
b86bd7fb-04b6-409d-bb35-a05ff155936c,1,22.98
96124dab-698a-4dca-90e0-ccd5122467e2,1,22.98
ea4f2cc8-feef-4597-ab5c-000a4116a0bc,1,22.98
3e1818c0-be38-421c-9eb7-6a44e1d6cfb8,1,22.98
ae4b9c89-dcf7-4307-808f-097f1e1ccc2c,1,22.98
dd5bbdaf-2356-428d-b7b0-23f709a3f397,1,22.98
1b7bd9f9-cb73-483f-a62f-a0eb596b58cb,1,22.98
a3c94737-8e1f-42c1-86fd-f48056ae5d05,1,22.98
ab31afda-d35d-4036-bc82-6ad08ef21c4d,1,22.98
c16182b2-8aef-45a3-a456-c011889beb71,1,22.98
1ba82b4e-782b-439e-8961-c7efc0216e18,1,22.98
0dcd2eb1-204d-4856-a275-8acc39fa16c1,1,22.98
9afdb1ff-69ec-4f5d-ba89-25137e9139fb,1,22.98
85d71bb3-6f4c-4f84-9755-135770236910,1,22.98
46c33a89-d279-4f6f-b0a5-822b24d74490,1,22.98
53478dea-43a0-4512-ab5b-6fb657bb48a7,1,22.98
91b1d634-d50c-4979-a6c4-4b487f3e21a8,1,22.98
51ec43c9-de37-4294-8184-d1176b403a86,1,22.98
2920b489-1022-4c64-9756-d6dc652c097b,1,22.98
53dc1599-b02a-4e48-9e79-29c0c3b750e8,1,22.98
0059ab96-ced5-4456-893e-45f105cc1262,1,22.98
c1cfafeb-ce95-4a13-9cb7-7ed959733a57,1,22.98
834e38f5-abd9-4a68-8748-89046ecd9386,1,22.98
9052cdb1-7e34-4fb7-b0fc-a92f428cf5d0,1,22.98
5eb28953-9112-42f9-83c5-452c72b72967,1,22.98
fcbecf16-28bf-4d7d-ac6e-ca741e3e10e5,1,22.98
5e156a81-9195-45b7-ba31-a178c377240e,1,22.98
dacc8c29-9056-4c44-adb2-03c648ea063a,1,22.98
ec6b6c5e-708f-49e4-b258-920583bd4c5e,1,22.98
1df53ab3-b788-4a0e-9948-100fdaab04ac,1,22.98
617d1ca4-1981-4f2a-aa5b-31c143720c25,1,22.98
bd1a5dfc-21ad-4d9d-9a24-e8ce9fa25048,1,22.98
005e49d2-04d5-4e4e-bf75-81dafb51b86d,1,22.98
9d5795f3-8776-4c50-8d16-a694a88663eb,1,22.98
1e4aa150-c8cb-4d57-837b-955ec1e3c1d6,1,22.98
e180c0e8-47ea-4dcc-8ebf-56e3fe79a5b2,1,22.98
04542e38-25bf-4582-8170-d6c6aa064e48,1,22.98
736fa15b-2e36-4d46-a476-372dd23f8d23,1,22.98
346fb10b-f4f5-4048-913e-299067b0988c,1,22.98
cef4c346-538c-481a-ab7b-12a95487f5fb,1,22.98
941f9613-7711-4e99-8383-26d16a7a67bc,1,22.98
b706cf21-3f0e-4fc9-a8fe-6c3898651795,1,22.98
2f18a3a8-1e01-4060-8b34-45a3ef09273c,1,22.98
64ebdd2b-78a8-41c5-8e31-ea42e3cfbb09,1,22.98
72bb1081-0ac4-4881-91b8-446c5ff09cbe,1,22.98
673be546-c970-4667-9dce-ed9a72039fe8,1,22.98
213f8ff8-afec-4fae-a1aa-59f312e8a002,1,22.98
ad099d36-17a5-4e84-b71d-57e7baa5b33f,1,22.98
a37f24d1-9fbb-47d4-8784-5ce91f64e4eb,1,22.98
717e300d-b981-4b92-a7aa-f49eda5f0bed,1,22.98
e24d7b40-353f-49bb-951f-48aa22c90757,1,22.98
89f7862f-3e1b-42b5-a392-087902c353a3,1,22.98
1354834a-148d-496e-b276-49d2ddd16951,1,22.98
059e1b98-424e-4171-ba38-306034592355,1,22.98
2561620b-5254-4cd5-a3e4-80e12ec00f91,1,22.98
bd661787-908d-42e7-b356-1a13baebf882,1,22.98
e522f66d-9791-460f-87b5-c7e80ec6e775,1,22.98
1a4d9746-4c01-4bd0-b13d-de85cdade0e1,1,22.98
9f29e1c1-7ac4-4fa0-916d-bea7631eb457,1,22.98
7831669b-fa07-4dcd-b9bd-db581375c97a,1,22.98
e291a9f9-8526-4dd2-ae9c-62084f92fb99,1,22.98
251f4272-faca-4ced-a3b7-05a97aade12a,1,22.98
d83927c4-078c-44bb-81cc-f6cbce0c392e,1,22.98
bc82e654-0f7e-4ce9-b41a-9183905a976e,1,22.98
521b50b3-b040-4aa3-863c-b7cdf8cdbee7,1,22.98
72760d16-db0b-4a41-9744-835ea00b13f0,1,22.98
fa5b2dde-6a45-47ea-9af7-9a5599300168,1,22.98
1fc20dc5-06ca-495d-8b4c-c0964d25b035,1,22.98
72884dbd-2de4-4342-b6fd-0cf28b45a469,1,22.98
5ad9b02e-9489-434a-aec7-8d9495efb80a,1,22.98
e9e9a286-18bb-4830-8656-f46f98dafb6c,1,22.98
138e247c-d891-48bc-b99f-2cd41ceb7dc5,1,22.98
013af393-84e1-443f-a8fe-aa0f88b89d90,1,22.98
c281e70e-289b-4880-b84b-dae73b9d22f7,1,22.98
83a54357-b00f-45a3-927f-e8d4d94b0c77,1,22.98
59ce3756-ba7c-46d6-9072-6e6072d4109c,1,22.98
116c27ff-dff1-4adb-a07b-649efdaef991,1,22.98
c5c52777-c729-4307-9cec-3efba868ca3f,1,22.98
2088f259-8af8-4ab3-b792-8a5ff705d83c,1,22.98
4d30a899-2929-4483-9eef-b0d12ed20284,1,22.98
e4407915-b612-4a44-960a-8928bf605a86,1,22.98
ce12eb2f-eaeb-4978-a83f-32913b8dad1b,1,22.98
66603c58-2880-4ec7-823d-e18f2cc99a20,1,22.98
0d9e578c-76fb-4796-9808-dfd3d7daa9ec,1,22.98
aad54c0d-d461-4b04-995e-85f1841aa7df,1,22.98
0032005c-c20a-443a-aae9-a0b9ead4c5d4,1,22.98
e6b2309c-9716-4993-80c8-b1dbbcc4df34,1,22.98
b5b235b2-e865-48b3-a21a-8c5ff43f94c8,1,22.98
5651df22-224e-4596-a167-d290c6c8cbe9,1,22.98
0fcb3ca8-d905-480c-a5b3-811feb0b299d,1,22.98
c1b85178-f81a-4072-947a-be01ded3da03,1,22.98
ba206e98-e39b-474b-965d-7ea763533823,1,22.98
2aa9ff27-048f-4d56-8b1d-4f537571aaf8,1,22.98
2e5287a1-0147-49d7-9895-5bbfa064f36c,1,22.98
e3a12e45-2ebe-4b44-a228-4001010279ad,1,22.98
4c3cd2b7-8ce0-4e4c-8754-bc932967e801,1,22.98
a3691281-4ee1-4568-bd12-d6c2986a5c71,1,22.98
bdadda08-d28c-4421-82c7-8c2d239d4980,1,22.98
b97f18f8-facc-4227-a630-fa4fdebf511d,1,22.98
8c02ee3e-698c-4d2f-affa-2eb6ab4309c4,1,22.98
d3e5e6ee-8d4e-424c-983d-f7ac5e4f4e4e,1,22.98
9aed2176-902b-4d6a-9264-9716d8296ee0,1,22.98
d9228eda-d059-435f-ad45-cbaec9686504,1,22.98
eed4a6a7-f419-4d65-8d5e-6b8db8cd3f05,1,22.98
ec930449-8e6e-4ce2-9fc1-cfbf24ac1f52,1,22.98
e323ea77-ef70-4d6c-892d-8f54d111678a,1,22.98
13ff96b2-0139-4218-be09-08d77ab90ffc,1,22.98
f774a252-94c8-4283-a6fe-25e19507b5cf,1,22.98
831fc0c8-c9b8-49bf-84dc-a3a5eb75f0c0,1,22.98
21c53e74-f543-441b-83ff-cd07e58e2cbc,1,22.98
f4283eb7-eb15-4dee-b774-ed214b367a0d,1,22.98
26a8c547-be53-4584-8614-e66e18e6416d,1,22.98
438ce4ce-fb82-4c3c-8a03-34870ee37da9,1,22.98
44cd949a-fe99-4ac6-a31d-c042e19c3cf7,1,22.98
7a49ae3b-7eb2-4dfe-af4c-3d8efb4d4101,1,22.98
8a93ff97-fc37-40b6-92ba-32aa3301d490,1,22.98
5c5fafdf-0f95-4e33-b840-aac79ed618d2,1,22.98
6953cde5-2f08-455a-a1f6-cc6895572d9a,1,22.98
e6ca0b23-e467-4669-8c2e-129dc985c5b1,1,22.98
07dd471c-678d-4006-9021-df334ba185de,1,22.98
ebe06d97-00d3-4a04-9e6b-d70f5af4d4b8,1,22.98
dbfd8297-6f4c-4382-b294-cccfd7b6d71a,1,22.98
6c97b842-8016-429d-8360-19eaf08ed469,1,22.98
9265f88c-a632-422f-9d51-0da91260e253,1,22.98
5d253957-c0fc-4f2e-9d80-6b55dbcce469,1,22.98
a951d5c6-94ff-40a6-956d-ce1fc14db6bf,1,22.98
1a1124c5-3d67-4a96-a39f-08bcee854e6c,1,22.98
de85e897-99b0-40ce-8fde-f0a573293466,1,22.98
5e09efe0-2c9b-4dfa-880b-d28caa68bfc4,1,22.98
5324841c-0cf7-479a-a9ef-68ff37e335e0,1,22.98
993d8f05-625c-4d5a-ba45-7ddfce517dbd,1,22.98
c2a38153-e20b-4775-96e6-201d344bf2a5,1,22.98
cee65d9e-a1ff-4dbc-b56e-d30caf0feedd,1,22.98
537c0556-1ae4-4214-8b2e-3893101f2ce9,1,22.98
848326fd-813e-456d-b2b4-5cbf25bceb39,1,22.98
640835ad-f091-4519-9350-5c341bb97d9b,1,22.98
af73dca3-925e-4946-a5e3-64890505ae0f,1,22.98
fa2814e7-5d41-495f-9915-0c31dd81ec1c,1,22.98
05e2d374-28f3-4559-8793-a892c2e96337,1,22.98
c45607e5-35c3-4051-90ab-ff1604a47cc8,1,22.98
260301ed-204e-4fdd-b263-188821516ec7,1,22.98
adfa45b8-193f-4703-be6c-3cf3010b6a9a,1,22.98
76f9223d-4860-490b-b94a-257df0cd29de,1,22.98
80a196e8-6830-4b27-a341-a1b262c3f8fd,1,22.98
0f9eb35f-66d5-485b-b35b-f483eb982599,1,22.98
46896f4d-26db-4d73-854c-271148f3ea3b,1,22.98
4ccbcf48-e795-43c9-930f-1396963cde2c,1,22.98
44498c38-cd87-4e79-b707-d713c15898d6,1,22.98
da94e252-d49a-4072-ab68-d700e0fd842c,1,22.98
73fa03ae-b75f-4c61-be8b-71736bd6eb01,1,22.98
6837ceba-5b7c-416e-8b50-801400e8d50a,1,22.98
bbbd4228-2f25-449f-aa5e-77212b8c3789,1,22.98
0d8420c0-50ff-4be1-9394-169430259853,1,22.98
234e9f1f-2cb9-4e0e-aad6-1c6c7e42d37d,1,22.98
a6d44cbc-94ad-4ccf-9424-d37d00c73869,1,22.98
ce4dcf12-9641-494a-8b09-35120b5a5e28,1,22.98
9a9d08fe-0a5f-4a9d-a9d7-24c19f16758a,1,22.98
2e78eb16-dd94-4c53-b539-bc0df2dda374,1,22.98
c68a00ca-c409-4be7-97d6-36756a113116,1,22.98
b7e6175c-d7f2-48f0-bed3-e01a901b4f3f,1,22.98
927d4608-6d05-4201-b6b2-4cc40ff154b8,1,22.98
d83f4941-77d5-45b5-9e8c-3c938bc73d0c,1,22.98
95473440-adc1-4fb5-b58e-f40cd02f5dbe,1,22.98
793b17a3-45ee-405f-a368-737d11758d5a,1,22.98
21f5b199-411c-44db-8d4b-472c42e0ba36,1,22.98
0afdb8a9-4bc7-4b38-8e93-bd19038d6f9e,1,22.98
bd940832-bcb7-4ef1-b981-906714df47b3,1,22.98
570f715e-d2aa-4036-8c58-95862c6bba92,1,22.98
7bde1924-9ee4-46fa-828a-72b6be4637bf,1,22.99
e8732720-5e4e-4262-80f4-dfa0eb314f17,1,22.99
cee59811-5d7e-4ead-bc86-b4115539ef6d,1,23.06
79e413f7-a7d2-4905-8d48-64881499edc3,1,23.06
999c4c68-cdc7-49ba-88b2-4b62c2eb4dd1,1,23.06
67755f45-578c-40fa-90c8-9921436f7730,1,23.06
61581098-df16-4f64-a800-5537f2da5721,1,23.06
6fdf5e45-e999-457a-8844-a56cb23476c8,1,23.08
1fec50cd-aacd-4a67-9300-e0f098cd9e59,1,23.08
90e3a864-cb2a-4c0c-b5af-ccab8843c251,1,23.15
41c18452-4b33-4251-a340-bbc206ad6555,1,23.17
d4fd86d1-06f8-4fdb-b96d-bc322a514a33,1,23.19
776ed175-a38a-43d5-bc11-497439366d12,1,23.2
cc8dc43e-f920-4139-bfd2-c21be56ff671,1,23.2
3000ec9f-641b-4672-9938-30bb2746f2f5,1,23.22
0a611009-5557-4067-9318-87feddf1e04a,1,23.22
